0000270836;1;Компьютер Compaq 8300 elite CMT;RUA309003R;10084;1;В эксплуатации;2;Персональный компьютер;4;Отдел безопасности;НБ_В317
0000272893;24;Персональный компьютер Aquarius Std S20 K23;2201120076907-0179;9121403273224193;1;В эксплуатации;2;Персональный компьютер;4;Отдел безопасности;НБ_Б206
0000271060;25;Персональный компьютер HP Compag 6300 Pro MT;CZC2435852;29068641;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000271518;25;Персональный компьютер HP Compag 6300 Pro MT;CZC24363TD;29068644;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272487;25;Персональный компьютер HP Compag 6300 Pro MT;CZC24363TH;29068646;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б106
0000272289;25;Персональный компьютер HP Compag 6300 Pro MT;CZC243B0YB;29068648;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000271468;25;Персональный компьютер HP Compag 6300 Pro MT;CZC243B247;29068651;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272510;25;Персональный компьютер HP Compag 6300 Pro MT;CZC243B251;29068656;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000271093;25;Персональный компьютер HP Compag 6300 Pro MT;CZC243C503;29068658;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272597;25;Персональный компьютер HP Compag 6300 Pro MT;CZC243CMD8;29068659;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272399;25;Персональный компьютер HP Compag 6300 Pro MT;CZC2444DSK;29068661;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000270524;25;Персональный компьютер HP Compag 6300 Pro MT;RUA31606ZZ;29069300;1;В эксплуатации;2;Персональный компьютер;4;Отдел безопасности;НБ_Б206
00000095569;25;Персональный компьютер HP Compag 6300 Pro MT;RUA334015P;У44305/1;2;Хранение исправного;2;Персональный компьютер;3;Операционный отдел;НБ_Б206
0000271880;25;Персональный компьютер HP Compag 6300 Pro MT;RUA338058S;29070497;1;В эксплуатации;2;Персональный компьютер;7;Отдел управления недвижимостью и эксплуатации;НБ_Б206
0000272405;25;Персональный компьютер HP Compag 6300 Pro MT;RUA34702H3;29070628;1;В эксплуатации;2;Персональный компьютер;4;Отдел безопасности;НБ_Б206
0000272433;25;Персональный компьютер HP Compag 6300 Pro MT;RUA34702KK;29070631;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272393;25;Персональный компьютер HP Compag 6300 Pro MT;RUA34702LS;29070630;1;В эксплуатации;2;Персональный компьютер;4;Отдел безопасности;НБ_Б206
0000272187;25;Персональный компьютер HP Compag 6300 Pro MT;RUA34702R4;29070629;1;В эксплуатации;2;Персональный компьютер;4;Отдел безопасности;НБ_Б206
0000270345;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068627;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000270376;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068649;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000270562;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068657;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000270753;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068642;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000271125;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068660;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000271624;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068628;1;В эксплуатации;2;Персональный компьютер;3;Операционный отдел;НБ_Б206
0000272064;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068655;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272069;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068654;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272243;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068643;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272256;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068645;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272298;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068647;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272494;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068653;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272514;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068650;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272525;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068662;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272566;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068652;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272586;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29068626;1;В эксплуатации;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272577;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29070006;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000270473;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29069298;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000271098;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29069299;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000270519;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29070627;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272592;25;Персональный компьютер HP Compag 6300 Pro MT;нет данных;29070632;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
00000113101;25;Персональный компьютер HP Compag 6300 Pro MT;;18329/4;1;В эксплуатации;2;Персональный компьютер;4;Отдел безопасности;НБ_Б206
0000270692;26;Персональный компьютер HP Compag 8300 Elite;нет данных;29068630;3;Подготовка к выбытию;2;Персональный компьютер;4;Отдел безопасности;НБ_Б206
0000270972;26;Персональный компьютер HP Compag 8300 Elite;нет данных;29068629;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000270380;27;Персональный компьютер HP Compaq 8000;RUA0454D0X;9994;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272292;27;Персональный компьютер HP Compaq 8000;RUA0464DWW;9953;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000270403;27;Персональный компьютер HP Compaq 8000;RUA0464DWY;9954;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272467;27;Персональный компьютер HP Compaq 8000;RUA0464DY5;9955;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272196;27;Персональный компьютер HP Compaq 8000;RUA0464DYM;9956;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000270368;27;Персональный компьютер HP Compaq 8000;RUA0474МЗК;9991;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б412
0000270431;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402F5;1015;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б106
0000270946;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402G9;1016;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б106
0000271817;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402KY;1017;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000271859;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402L2;1018;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б412
0000272080;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402L4;1019;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б412
0000271150;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402L8;1020;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272277;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402LF;1021;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б206
0000272449;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402LK;1023;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;
0000272453;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402LM;1024;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б106
0000270467;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402LP;1025;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б406
0000272585;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402LS;1026;1;В эксплуатации;2;Персональный компьютер;5;Отдел информатизации;НБ_Б106
0000271925;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402MD;1027;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_В319
0000270539;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402MW;1028;1;В эксплуатации;2;Персональный компьютер;7;Отдел управления недвижимостью и эксплуатации;НБ_Б106
0000272402;28;Персональный компьютер HP Compaq 8200 Elite CMT;RUA13402N6;1029;1;В эксплуатации;2;Персональный компьютер;7;Отдел управления недвижимостью и эксплуатации;НБ_Б106
0000272432;29;Персональный компьютер HP dc5800;CZC82931N3;9564;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б106
0000272273;29;Персональный компьютер HP dc5800;CZC82931N6;9567;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б106
0000272207;29;Персональный компьютер HP dc5800;CZC8334TZW;9599;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б106
0000272304;29;Персональный компьютер HP dc5800;CZC8334V0R;9610;2;Хранение исправного;2;Персональный компьютер;4;Отдел безопасности;НБ_Б106
0000270998;29;Персональный компьютер HP dc5800;CZC8334V1X;9634;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б406
0000272315;29;Персональный компьютер HP dc5800;CZC8355S6S/3CQ82810T6;10199;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б106
0000271014;29;Персональный компьютер HP dc5800;CZC8355S6V/3CQ82810JC;10196;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б106
0000271767;30;Рабочая станция HP dc7600CMT;CZC6452F8B;8503;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б402
0000271651;31;Рабочая станция HP dc7800;CZC8333P9H;9513;2;Хранение исправного;2;Персональный компьютер;5;Отдел информатизации;НБ_Б402
0000270434;31;Рабочая станция HP dc7800;CZC8333P9Q;9514;3;Подготовка к выбытию;2;Персональный компьютер;5;Отдел информатизации;НБ_Б402
0000270364;32;Сервер  HP ProLiant DL380G5;CZC8300QLQ;9511;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270398;32;Сервер  HP ProLiant DL380G5;CZC83428X4;9510;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270936;33;Сервер Cisco UCS C240 M5 24 SFF;WZP2224101R;604010195444;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б412
0000270413;33;Сервер Cisco UCS C240 M5 24 SFF;WZP2224101W;604010195443;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б412
0000272265;34;Сервер DL360 G6;CZJ031033W;9974;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272612;34;Сервер DL360 G6;CZJ031038B;9973;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271299;34;Сервер DL360 G6;CZJ0340FHP;9939;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270969;34;Сервер DL360 G6;CZJ0340FML;9940;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272326;34;Сервер DL360 G6;CZJ0440DGH;9990;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270439;34;Сервер DL360 G6;CZJ944027W;9801;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270649;34;Сервер DL360 G6;CZJ944028X;9802;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270422;34;Сервер DL360 G6;CZJ94402A8;9803;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272299;34;Сервер DL360 G6;CZJ94402B6;9804;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270611;34;Сервер DL360 G6;CZJ945050S;9805;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272670;34;Сервер DL360 G6;CZJ94505UY;9875.2;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272186;34;Сервер DL360 G6;CZJ94505Y4;9813;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б412
0000272460;34;Сервер DL360 G6;CZJ94505Y6;9806;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272391;34;Сервер DL360 G6;CZJ94505YF;9807;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270715;34;Сервер DL360 G6;CZJ94505YS;9814;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272428;34;Сервер DL360 G6;CZJ94505Z8;9808;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270432;34;Сервер DL360 G6;CZJ94505ZY;9809;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272473;34;Сервер DL360 G6;CZJ945060H;9810;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271865;34;Сервер DL360 G6;CZJ945093O;9811;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272581;34;Сервер DL360 G6;CZJ945093T;9812;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272669;34;Сервер DL360 G6;CZJ945099U;9875.1;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271828;34;Сервер DL360 G6;CZJ94604AW;9815;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270854;34;Сервер DL360 G6;CZJ94606A8;9816;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272667;35;Сервер HP BL460c G6;CZJ0410NY4;9992.1;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272660;35;Сервер HP BL460c G6;CZJ0410Q89;9992.2;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272661;35;Сервер HP BL460c G6;CZJ0440F6N;9992.3;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272662;36;Сервер HP BL460c G7;CZJ2230BRV;9992.4;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272665;37;Сервер HP BL460c Gen8;CZJ445068D;10183.2;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272666;37;Сервер HP BL460c Gen8;CZJ445068P;10183.3;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272267;38;Сервер HP DL320G5р;CZ183901J1;9673;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272260;39;Сервер HP DL360 Gen9;CZJ54906RH;10219;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270811;39;Сервер HP DL360 Gen9;CZJ54906RY;10220;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270877;39;Сервер HP DL360 Gen9;CZJ54906S6;10222;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272128;39;Сервер HP DL360 Gen9;CZJ63112K9;9800924;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272400;39;Сервер HP DL360 Gen9;CZJ63112KK;9800926;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270596;39;Сервер HP DL360 Gen9;CZJ63112KL;9800927;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б201
0000271153;39;Сервер HP DL360 Gen9;CZJ63112LW;9800920;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272284;39;Сервер HP DL360 Gen9;CZJ7301BKR;9801287;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271655;39;Сервер HP DL360 Gen9;CZJ7301BL3;9801285;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271339;39;Сервер HP DL360 Gen9;CZJ7301BLX;9801286;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270363;40;Сервер HP DL360e Gen8;CZJ408009P;10134;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270359;40;Сервер HP DL360e Gen8;CZJ41103QF;10133;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271030;40;Сервер HP DL360e Gen8;CZJ44102N6;10144;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б201
0000271327;41;Сервер HP DL360G5;CZJ840A5SD;9655;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272396;41;Сервер HP DL360G5;CZJ840A5SJ;9657;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272324;41;Сервер HP DL360G5;CZJ840A5SK;9658;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272499;41;Сервер HP DL360G5;CZL840A5SB;9654;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271495;42;Сервер HP DL380 G7;CZ2047JDYN;1014;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271683;42;Сервер HP DL380 G7;CZ223818HL;10076;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270356;42;Сервер HP DL380 G7;CZ223818HN;10075;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272287;43;Сервер HP ML350T06;нет данных;9755;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б412
0000272572;44;Сервер HP ProLiant  DL360e Gen8;CZJ30303V7;10113;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270423;44;Сервер HP ProLiant  DL360e Gen8;CZJ30303X3;10112;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271752;45;Сервер HP ProLiant DL360;CZJ64505NE;8500;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272221;45;Сервер HP ProLiant DL360;CZJ64505RX;8499;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272461;45;Сервер HP ProLiant DL360;CZJ64505RZ;8498;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272413;45;Сервер HP ProLiant DL360;CZJ845AACP;9635;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б106
0000271617;45;Сервер HP ProLiant DL360;CZJ845AACR;9636;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271622;45;Сервер HP ProLiant DL360;CZJ845AAD4;9638;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271978;45;Сервер HP ProLiant DL360;CZJ845AAD6;9639;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270889;45;Сервер HP ProLiant DL360;CZJ845AAD8;9641;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270977;45;Сервер HP ProLiant DL360;CZJ845AADD;9642;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270522;45;Сервер HP ProLiant DL360;CZJ845AADG;9643;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271671;45;Сервер HP ProLiant DL360;CZJ845AADS;9645;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272242;45;Сервер HP ProLiant DL360;CZJ845AAE4;9647;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272618;45;Сервер HP ProLiant DL360;CZJ845AAEA;9648;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272638;45;Сервер HP ProLiant DL360;CZJ845AAEK;9650;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270941;46;Сервер HP ProLiant DL360 G7;CZJ021086B;9965;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270710;46;Сервер HP ProLiant DL360 G7;CZJ02200LJ;9966;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272471;46;Сервер HP ProLiant DL360 G7;CZJ02200LZ;9967;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272589;46;Сервер HP ProLiant DL360 G7;CZJ0410JBF;9968;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271241;46;Сервер HP ProLiant DL360 G7;CZJ0410LXK;9969;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272056;46;Сервер HP ProLiant DL360 G7;CZJ1180B20;1008;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270390;46;Сервер HP ProLiant DL360 G7;CZJ1180BIZ;1007;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271583;46;Сервер HP ProLiant DL360 G7;CZJ1410T5G;1030;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272599;46;Сервер HP ProLiant DL360 G7;CZJ1410T5L;1031;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272322;46;Сервер HP ProLiant DL360 G7;CZJ1410T5T;1032;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270343;46;Сервер HP ProLiant DL360 G7;CZJ1410T6J;1033;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272357;46;Сервер HP ProLiant DL360 G7;CZJ1410T6L;1034;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272176;46;Сервер HP ProLiant DL360 G7;CZJ1410T6Q;1035;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270644;46;Сервер HP ProLiant DL360 G7;CZJ2110LSB;10067;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270723;47;Сервер HP ProLiant DL360 G8;CZJ24105K1;10077;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271122;47;Сервер HP ProLiant DL360 G8;CZJ24105K8;10078;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272579;47;Сервер HP ProLiant DL360 G8;CZJ2421W25;10110;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270923;47;Сервер HP ProLiant DL360 G8;CZJ2421W3S;10109;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272090;48;Сервер HP ProLiant DL360R06;CZJ0340FHW;9952;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270355;48;Сервер HP ProLiant DL360R06;CZJ93408AF;9838;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270557;48;Сервер HP ProLiant DL360R06;CZJ93408AW;9839;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270424;48;Сервер HP ProLiant DL360R06;CZJ93902R9;9840;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271113;48;Сервер HP ProLiant DL360R06;CZJ9420ACP;9841;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000272406;48;Сервер HP ProLiant DL360R06;CZJ1410TC7;10079;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271912;49;Сервер HP ProLiant DL380p Gen8;CZ2342090Q;10127;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270655;49;Сервер HP ProLiant DL380p Gen8;CZ23420919;10128;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271888;49;Сервер HP ProLiant DL380p Gen8;CZ24441QMR;10178;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271477;49;Сервер HP ProLiant DL380p Gen8;CZ24441QMT;10179;1;В эксплуатации;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270833;50;Сервер HP Proliant DL380R05;GB8727L2WE;8564;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000270959;50;Сервер HP Proliant DL380R05;GB8727L2WW;8565;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271949;50;Сервер HP Proliant DL380R05;GB87451J31;8657;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271529;50;Сервер HP Proliant DL380R05;GB87451J32;8658;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б206
0000271474;51;Сервер IBM х3550;99C0344;9821;2;Хранение исправного;3;Физический сервер;5;Отдел информатизации;НБ_Б412
